received_at,user_id,score,subscriber,first_mission,score_type,mission
"44,420",prod832602,10,1,1,promoter,311
"44,206",prod860206,8,0,1,passive,311
"44,463",prod989514,10,0,1,promoter,311
"44,438",prod971452,10,1,1,promoter,311
"44,499",prod913044,7,0,1,passive,311
"44,524",prod1012054,8,1,0,passive,312
"44,261",prod880036,8,0,1,passive,311
"44,425",prod947317,10,1,0,promoter,545
"44,379",prod944373,10,0,1,promoter,311
"44,195",prod761986,3,0,1,detractor,311
"44,166",prod844344,9,0,1,promoter,289
"44,204",prod858200,8,0,0,passive,52
"44,185",prod852457,10,0,0,promoter,541
"44,212",prod858452,8,1,1,passive,311
"44,210",prod861719,10,0,1,promoter,311
"44,208",prod860925,6,0,0,detractor,540
"44,235",prod871048,9,0,1,promoter,311
"44,240",prod873595,8,0,1,passive,311
"44,234",prod871463,8,0,1,passive,311
"44,251",prod877113,10,0,0,promoter,574
"44,220",prod865672,10,0,1,promoter,311
"44,242",prod873623,10,0,1,promoter,311
"44,227",prod863738,9,0,1,promoter,311
"44,275",prod751176,10,1,0,promoter,527
"44,275",prod886936,8,0,1,passive,311
"44,298",prod895637,6,0,0,detractor,574
"44,293",prod599603,10,0,1,promoter,311
"44,295",prod897934,9,0,0,promoter,574
"44,297",prod896173,9,0,1,promoter,311
"44,180",prod850545,10,0,1,promoter,311
"44,263",prod881937,10,0,1,promoter,311
"44,185",prod846087,10,0,1,promoter,311
"44,185",prod846087,10,0,1,promoter,311
"44,253",prod876513,10,1,0,promoter,252
"44,465",prod989999,10,0,1,promoter,311
"44,437",prod879311,10,0,1,promoter,311
"44,437",prod879311,10,0,1,promoter,311
"44,381",prod944595,10,1,1,promoter,311
"44,355",prod913137,5,1,0,detractor,427
"44,227",prod848444,9,1,1,promoter,311
"44,339",prod920653,10,0,1,promoter,311
"44,207",prod830777,10,1,1,promoter,311
"44,163",prod631402,10,1,1,promoter,311
"44,512",prod975716,10,0,1,promoter,311
"44,354",prod923783,10,0,1,promoter,311
"44,518",prod790510,9,0,1,promoter,311
"44,478",prod984213,10,0,0,promoter,2000311
"44,510",prod1007895,10,0,1,promoter,311
"44,510",prod1008057,10,0,1,promoter,311
"44,181",prod848729,8,0,1,passive,289
"44,524",prod1012798,10,0,1,promoter,311
"44,204",prod859641,5,0,1,detractor,289
"44,281",prod635168,10,0,0,promoter,2000574
"44,281",prod635168,10,0,0,promoter,2000574
"44,182",prod297764,8,0,1,passive,311
"44,194",prod830929,10,0,0,promoter,252
"44,290",prod895735,7,0,0,passive,574
"44,270",prod875175,10,1,0,promoter,351
"44,176",prod848445,9,0,1,promoter,311
"44,199",prod857026,10,0,0,promoter,540
"44,199",prod857026,10,0,0,promoter,540
"44,340",prod921134,10,0,1,promoter,311
"44,343",prod922992,10,0,1,promoter,311
"44,294",prod897883,10,0,1,promoter,311
"44,304",prod894984,9,0,1,promoter,420
"44,335",prod913985,7,0,1,passive,289
"44,378",prod936782,8,0,0,passive,312
"44,250",prod876921,10,1,1,promoter,311
"44,292",prod895961,7,0,1,passive,311
"44,377",prod937384,9,0,1,promoter,311
"44,298",prod741574,10,0,1,promoter,311
"44,271",prod807494,10,0,1,promoter,311
"44,314",prod906083,10,0,1,promoter,289
"44,183",prod769852,8,1,0,passive,312
"44,223",prod866718,10,0,1,promoter,311
"44,314",prod882034,8,1,1,passive,311
"44,402",prod958078,7,0,1,passive,311
"44,415",prod964587,9,0,1,promoter,311
"44,423",prod968899,10,0,1,promoter,311
"44,342",prod921976,10,0,1,promoter,311
"44,353",prod927472,10,0,1,promoter,311
"44,364",prod928425,10,0,0,promoter,200
"44,395",prod936655,10,0,1,promoter,311
"44,362",prod934265,10,0,0,promoter,574
"44,361",prod933261,8,0,0,passive,574
"44,320",prod904204,8,0,0,passive,283
"44,304",prod902558,7,0,1,passive,311
"44,371",prod932313,8,0,0,passive,513
"44,455",prod985248,9,0,1,promoter,311
"44,464",prod975381,8,1,1,passive,499
"44,176",prod844229,10,0,1,promoter,311
"44,399",prod956592,10,0,0,promoter,574
"44,393",prod946059,7,0,1,passive,311
"44,218",prod475892,10,0,0,promoter,313
"44,171",prod846076,8,1,1,passive,311
"44,474",prod994711,10,0,1,promoter,311
"44,479",prod996901,10,0,1,promoter,420
"44,482",prod997975,9,1,1,promoter,311
"44,488",prod1000267,10,0,1,promoter,311
"44,277",prod887356,10,0,1,promoter,311
"44,483",prod998635,10,0,1,promoter,311
"44,449",prod974922,8,1,0,passive,574
"44,389",prod948127,8,1,1,passive,311
"44,413",prod963318,10,0,1,promoter,311
"44,358",prod929867,10,0,0,promoter,574
"44,298",prod898079,10,0,1,promoter,311
"44,214",prod862916,10,0,1,promoter,311
"44,197",prod808749,10,1,0,promoter,252
"44,264",prod824698,7,0,1,passive,289
"44,517",prod1009510,10,1,0,promoter,574
"44,526",prod1013826,10,0,1,promoter,311
"44,404",prod624398,10,0,1,promoter,311
"44,514",prod994356,10,0,1,promoter,311
"44,449",prod982197,9,0,0,promoter,200
"44,411",prod962345,10,0,1,promoter,311
"44,448",prod981036,5,0,1,detractor,311
"44,367",prod930168,9,0,0,promoter,513
"44,457",prod986670,2,0,1,detractor,311
"44,457",prod986670,5,0,1,detractor,311
"44,457",prod986670,7,0,1,passive,311
"44,457",prod986670,8,0,1,passive,311
"44,461",prod988167,9,0,1,promoter,311
"44,202",prod858478,8,0,0,passive,200
"44,323",prod910828,8,0,1,passive,311
"44,482",prod998322,10,0,1,promoter,311
"44,346",prod923746,9,1,0,promoter,575
"44,263",prod881597,10,0,0,promoter,575
"44,443",prod773148,9,1,1,promoter,420
"44,501",prod996084,7,1,0,passive,574
"44,273",prod886065,8,0,0,passive,574
"44,383",prod946603,9,0,1,promoter,311
"44,182",prod851128,10,0,1,promoter,311
"44,393",prod931930,9,1,0,promoter,52
"44,393",prod931930,9,1,0,promoter,52
"44,526",prod1013433,10,0,1,promoter,311
"44,369",prod938593,9,0,1,promoter,311
"44,519",prod1009041,8,1,0,passive,502
"44,492",prod734639,9,0,1,promoter,311
"44,414",prod952081,7,1,1,passive,499
"44,183",prod662388,10,0,1,promoter,311
"44,413",prod959937,8,1,0,passive,349
"44,308",prod903116,10,0,0,promoter,517
"44,176",prod848121,10,0,1,promoter,311
"44,297",prod896173,8,0,1,passive,311
"44,249",prod876688,9,0,1,promoter,311
"44,175",prod847029,10,0,1,promoter,311
"44,317",prod907615,10,0,1,promoter,311
"44,319",prod908751,0,0,1,detractor,311
"44,277",prod885581,10,0,1,promoter,311
"44,328",prod913960,0,0,0,detractor,574
"44,202",prod858504,10,0,1,promoter,311
"44,312",prod905627,6,0,1,detractor,311
"44,344",prod923071,10,0,0,promoter,574
"44,204",prod832032,10,1,1,promoter,311
"44,203",prod858926,7,0,1,passive,311
"44,186",prod791498,7,0,0,passive,557
"44,218",prod863046,6,0,1,detractor,311
"44,218",prod863046,6,0,1,detractor,311
"44,236",prod872119,9,0,1,promoter,311
"44,370",prod938976,10,0,0,promoter,52
"44,249",prod876172,8,0,1,passive,311
"44,249",prod876172,8,0,1,passive,311
"44,248",prod876350,5,0,1,detractor,311
"44,182",prod850189,6,0,1,detractor,289
"44,183",prod705759,10,0,0,promoter,253
"44,383",prod946301,8,0,1,passive,311
"44,241",prod872982,10,0,1,promoter,311
"44,260",prod880617,10,0,0,promoter,574
"44,260",prod880617,10,0,0,promoter,574
"44,278",prod887211,5,0,0,detractor,574
"44,284",prod891362,10,0,0,promoter,2000574
"44,397",prod955679,9,0,1,promoter,311
"44,406",prod959848,8,0,1,passive,311
"44,288",prod893961,9,0,0,promoter,574
"44,286",prod892304,10,0,0,promoter,574
"44,173",prod846372,8,0,1,passive,311
"44,434",prod974088,10,1,1,promoter,311
"44,307",prod903794,10,0,1,promoter,311
"44,304",prod902487,0,1,1,detractor,420
"44,438",prod943625,1,1,1,detractor,499
"44,380",prod945018,10,0,1,promoter,311
"44,241",prod873887,10,1,1,promoter,311
"44,319",prod908807,10,0,1,promoter,311
"44,422",prod966627,10,0,1,promoter,311
"44,232",prod869617,7,0,0,passive,513
"44,448",prod981713,10,0,1,promoter,311
"44,442",prod972431,8,1,1,passive,311
"44,180",prod850030,10,0,1,promoter,311
"44,464",prod988401,8,1,0,passive,575
"44,439",prod976736,6,0,1,detractor,311
"44,336",prod919009,1,0,1,detractor,311
"44,342",prod922344,10,0,1,promoter,311
"44,272",prod882500,6,1,1,detractor,311
"44,336",prod914690,10,0,1,promoter,311
"44,449",prod981750,10,1,1,promoter,311
"44,223",prod866852,10,0,1,promoter,311
"44,186",prod848156,10,0,1,promoter,311
"44,183",prod848156,0,0,1,detractor,311
"44,408",prod960386,10,0,1,promoter,311
"44,230",prod734275,8,1,1,passive,311
"44,230",prod734275,8,1,1,passive,311
"44,439",prod975656,10,0,1,promoter,311
"44,361",prod926536,10,0,1,promoter,311
"44,366",prod936332,0,0,1,detractor,311
"44,453",prod984010,10,0,0,promoter,574
"44,453",prod984010,10,0,0,promoter,574
"44,359",prod932699,10,0,1,promoter,311
"44,359",prod931648,10,0,1,promoter,311
"44,505",prod1006496,10,0,0,promoter,200
"44,371",prod939874,10,0,1,promoter,311
"44,358",prod931800,10,0,0,promoter,574
"44,428",prod971573,10,0,1,promoter,311
"44,383",prod946897,10,0,0,promoter,574
"44,449",prod982277,10,0,1,promoter,311
"44,342",prod920103,10,0,0,promoter,1007
"44,378",prod943961,10,0,1,promoter,311
"44,387",prod948746,9,0,0,promoter,200
"44,374",prod941564,10,0,1,promoter,311
"44,388",prod949006,10,0,1,promoter,311
"44,410",prod959121,1,0,1,detractor,311
"44,415",prod964657,10,0,1,promoter,311
"44,162",prod842859,10,0,0,promoter,200
"44,415",prod964989,9,0,1,promoter,311
"44,396",prod782331,10,1,1,promoter,311
"44,195",prod809685,10,1,0,promoter,502
"44,419",prod450654,10,0,1,promoter,311
"44,175",prod847474,8,0,1,passive,311
"44,310",prod897947,10,0,0,promoter,574
"44,447",prod980272,10,0,1,promoter,311
"44,445",prod979759,10,0,1,promoter,311
"44,377",prod943165,10,0,0,promoter,200
"44,213",prod862710,10,0,0,promoter,252
"44,213",prod862710,10,0,0,promoter,252
"44,222",prod866475,10,0,1,promoter,311
"44,357",prod930993,10,0,1,promoter,311
"44,350",prod925287,10,0,0,promoter,200
"44,406",prod959699,7,0,1,passive,311
"44,184",prod852157,10,0,1,promoter,420
"44,296",prod898493,5,0,1,detractor,311
"44,486",prod995750,10,1,1,promoter,311
"44,385",prod947807,10,0,1,promoter,499
"44,189",prod853881,8,0,1,passive,420
"44,195",prod847549,9,1,0,promoter,421
"44,517",prod1008840,10,0,1,promoter,311
"44,370",prod939173,10,0,1,promoter,499
"44,421",prod967801,9,1,1,promoter,311
"44,421",prod967801,9,1,1,promoter,311
"44,521",prod1012150,10,0,1,promoter,311
"44,512",prod1009034,8,1,1,passive,311
"44,371",prod808311,10,1,1,promoter,311
"44,513",prod1009162,10,0,1,promoter,311
"44,165",prod843052,10,1,1,promoter,311
"44,516",prod1010047,8,0,1,passive,311
"44,180",prod723981,10,0,1,promoter,311
"44,227",prod868358,8,0,1,passive,311
"44,218",prod864250,10,0,0,promoter,540
"44,377",prod923614,10,0,1,promoter,311
"44,485",prod998954,10,0,1,promoter,420
"44,186",prod852118,8,0,0,passive,200
"44,390",prod951202,10,0,0,promoter,200
"44,363",prod934175,10,0,1,promoter,311
"44,391",prod952189,10,0,1,promoter,311
"44,222",prod866055,10,0,1,promoter,311
"44,421",prod967547,10,0,1,promoter,311
"44,469",prod992646,8,0,1,passive,311
"44,465",prod990580,10,1,0,promoter,200
"44,516",prod1010151,9,0,1,promoter,311
"44,439",prod976448,10,0,1,promoter,311
"44,445",prod978996,9,0,0,promoter,200
"44,176",prod848351,9,0,1,promoter,311
"44,322",prod910505,8,0,1,passive,311
"44,445",prod957439,9,0,1,promoter,311
"44,396",prod952157,10,1,0,promoter,494
"44,269",prod884160,9,0,0,promoter,52
"44,448",prod981489,1,0,1,detractor,311
"44,371",prod932520,10,0,1,promoter,311
"44,365",prod936140,8,0,1,passive,311
"44,455",prod985014,10,0,1,promoter,311
"44,169",prod529772,8,1,1,passive,311
"44,452",prod982833,10,0,1,promoter,311
"44,483",prod998828,7,1,1,passive,311
"44,286",prod892115,7,0,1,passive,311
"44,207",prod860208,7,0,1,passive,311
"44,516",prod1008705,10,0,0,promoter,2000574
"44,379",prod944373,10,0,1,promoter,311
"44,456",prod985975,10,0,1,promoter,311
"44,512",prod1008675,6,0,0,detractor,200
"44,204",prod858200,8,0,0,passive,52
"44,174",prod847436,10,0,1,promoter,311
"44,167",prod844427,9,0,0,promoter,200
"44,178",prod849757,8,0,0,passive,540
"44,177",prod576502,10,0,0,promoter,332
"44,241",prod872910,10,0,1,promoter,311
"44,227",prod674808,9,0,1,promoter,311
"44,227",prod863738,9,0,1,promoter,311
"44,297",prod896173,8,0,1,passive,311
"44,280",prod889191,10,0,0,promoter,200
"44,175",prod847029,10,0,1,promoter,311
"44,179",prod849126,10,0,0,promoter,252
"44,179",prod849126,10,0,0,promoter,252
"44,319",prod908751,0,0,1,detractor,311
"44,327",prod911404,6,0,0,detractor,574
"44,309",prod899999,8,0,0,passive,574
"44,322",prod910602,10,0,1,promoter,311
"44,315",prod906614,8,0,1,passive,311
"44,223",prod866987,10,0,1,promoter,311
"44,176",prod848174,9,0,1,promoter,311
"44,344",prod923071,10,0,0,promoter,574
"44,373",prod941049,10,0,1,promoter,311
"44,222",prod866040,10,0,1,promoter,311
"44,183",prod705759,10,0,0,promoter,253
"44,260",prod810992,10,0,0,promoter,200
"44,235",prod870375,10,1,1,promoter,311
"44,366",prod936121,10,0,1,promoter,311
"44,269",prod883024,7,1,0,passive,506
"44,291",prod895657,9,0,0,promoter,200
"44,389",prod887055,9,0,1,promoter,311
"44,406",prod951971,7,1,1,passive,499
"44,278",prod887211,5,0,0,detractor,574
"44,280",prod886804,10,1,0,promoter,139
"44,176",prod838031,10,0,1,promoter,311
"44,262",prod866165,7,0,1,passive,311
"44,283",prod890383,9,0,0,promoter,574
"44,286",prod892304,10,0,0,promoter,574
"44,396",prod955082,7,0,1,passive,311
"44,362",prod933578,10,0,0,promoter,574
"44,423",prod889466,8,0,0,passive,2000574
"44,233",prod868980,10,0,1,promoter,420
"44,309",prod903628,10,0,0,promoter,574
"44,431",prod972925,8,0,1,passive,420
"44,232",prod869617,7,0,0,passive,513
"44,221",prod863505,9,0,1,promoter,289
"44,328",prod914151,10,0,1,promoter,420
"44,193",prod855200,10,0,1,promoter,311
"44,460",prod987080,7,0,0,passive,2000311
"44,448",prod981075,10,0,1,promoter,311
"44,180",prod850030,10,0,1,promoter,311
"44,201",prod858092,10,0,1,promoter,499
"44,380",prod944922,10,0,1,promoter,420
"44,336",prod875173,10,1,0,promoter,574
"44,204",prod838835,10,1,0,promoter,397
"44,220",prod755685,10,0,1,promoter,311
"44,323",prod776294,9,1,1,promoter,311
"44,351",prod926445,3,0,0,detractor,574
"44,223",prod866852,10,0,1,promoter,311
"44,222",prod864758,9,0,1,promoter,289
"44,487",prod999850,4,0,1,detractor,311
"44,167",prod843804,9,0,1,promoter,311
"44,408",prod960386,10,0,1,promoter,311
"44,496",prod1001159,10,0,1,promoter,311
"44,393",prod130963,10,1,0,promoter,352
"44,227",prod745974,10,0,1,promoter,420
"44,361",prod926536,10,0,1,promoter,311
"44,291",prod895920,10,1,1,promoter,311
"44,371",prod939508,6,0,0,detractor,2000574
"44,391",prod952131,10,0,1,promoter,499
"44,517",prod1008704,10,0,1,promoter,311
"44,365",prod936062,10,0,1,promoter,311
"44,352",prod927782,8,0,1,passive,311
"44,506",prod890676,10,1,0,promoter,200
"44,488",prod1000436,9,0,1,promoter,499
"44,379",prod944887,8,0,1,passive,311
"44,378",prod943047,10,0,1,promoter,311
"44,378",prod943047,10,0,1,promoter,311
"44,514",prod1009298,10,0,1,promoter,311
"44,458",prod582996,10,0,1,promoter,311
"44,386",prod946413,9,0,0,promoter,52
"44,386",prod946413,9,0,0,promoter,52
"44,352",prod927623,10,0,1,promoter,311
"44,218",prod864250,10,0,0,promoter,540
"44,251",prod877186,7,0,0,passive,252
"44,243",prod873459,10,0,1,promoter,311
"44,219",prod865076,10,1,1,promoter,311
"44,270",prod881616,9,0,0,promoter,506
"44,272",prod885643,0,0,0,detractor,200
"44,275",prod887039,10,0,1,promoter,311
"44,281",prod628452,7,0,0,passive,574
"44,282",prod890493,0,0,0,detractor,574
"44,266",prod882764,10,1,0,promoter,200
"44,187",prod853215,10,0,1,promoter,311
"44,309",prod904177,8,0,1,passive,311
"44,215",prod846122,9,0,1,promoter,311
"44,319",prod908354,8,0,1,passive,311
"44,197",prod855972,8,0,1,passive,311
"44,201",prod858277,7,0,1,passive,311
"44,338",prod920289,9,0,1,promoter,499
"44,240",prod873316,10,0,1,promoter,311
"44,320",prod908610,9,0,1,promoter,311
"44,248",prod876777,8,0,1,passive,311
"44,233",prod866797,10,1,0,promoter,351
"44,354",prod929006,8,0,1,passive,311
"44,265",prod881191,2,0,0,detractor,2000574
"44,273",prod886001,10,0,1,promoter,311
"44,268",prod872797,0,1,1,detractor,499
"44,284",prod889699,7,1,1,passive,311
"44,250",prod877173,7,0,1,passive,311
"44,250",prod877173,7,0,1,passive,311
"44,368",prod938010,5,0,1,detractor,311
"44,372",prod934252,10,0,1,promoter,311
"44,176",prod846540,10,0,1,promoter,311
"44,180",prod850295,10,0,1,promoter,289
"44,178",prod848041,10,0,1,promoter,311
"44,289",prod888922,10,0,1,promoter,311
"44,306",prod898187,10,0,1,promoter,311
"44,246",prod874706,10,0,1,promoter,311
"44,313",prod905906,10,0,1,promoter,311
"44,290",prod895225,0,0,1,detractor,311
"44,308",prod892128,9,1,0,promoter,139
"44,391",prod951908,10,0,1,promoter,311
"44,387",prod949213,10,0,1,promoter,311
"44,325",prod911906,9,0,1,promoter,311
"44,321",prod908157,7,1,1,passive,311
"44,184",prod852193,8,0,1,passive,311
"44,383",prod939047,6,0,0,detractor,200
"44,420",prod964869,10,0,1,promoter,311
"44,414",prod963941,8,0,0,passive,574
"44,348",prod925165,10,0,1,promoter,311
"44,310",prod905029,10,0,1,promoter,311
"44,414",prod963003,10,1,1,promoter,311
"44,359",prod932320,8,0,1,passive,311
"44,447",prod980555,1,0,1,detractor,311
"44,270",prod884801,8,0,1,passive,311
"44,449",prod967233,8,1,1,passive,499
"44,449",prod967233,7,1,1,passive,499
"44,448",prod981890,6,0,0,detractor,52
"44,365",prod936159,10,0,0,promoter,312
"44,282",prod890510,10,0,1,promoter,311
"44,348",prod923850,0,0,0,detractor,2000574
"44,458",prod986423,10,0,1,promoter,311
"44,302",prod894363,10,1,0,promoter,200
"44,293",prod788716,10,1,1,promoter,311
"44,293",prod896897,10,0,0,promoter,574
"44,445",prod973422,10,1,0,promoter,200
"44,199",prod852952,10,1,1,promoter,311
"44,401",prod957511,10,0,1,promoter,311
"44,376",prod940468,10,0,1,promoter,311
"44,468",prod988208,10,1,1,promoter,311
"44,407",prod960349,9,0,1,promoter,311
"44,372",prod939121,9,0,1,promoter,311
"44,331",prod916067,10,1,1,promoter,311
"44,499",prod1004281,10,1,1,promoter,311
"44,346",prod924415,10,0,1,promoter,311
"44,327",prod908254,10,0,1,promoter,420
"44,161",prod839936,7,1,1,passive,311
"44,161",prod839936,7,1,1,passive,311
"44,202",prod857551,10,1,1,promoter,311
"44,228",prod869010,10,1,1,promoter,311
"44,230",prod858572,7,1,1,passive,311
"44,230",prod858572,7,1,1,passive,311
"44,357",prod929809,5,0,0,detractor,574
"44,246",prod873380,8,0,1,passive,499
"44,426",prod970638,9,0,1,promoter,311
"44,425",prod968044,10,0,0,promoter,200
"44,391",prod829488,10,0,1,promoter,311
"44,512",prod1003357,10,1,1,promoter,311
"44,510",prod1007923,9,1,1,promoter,311
"44,210",prod861819,9,0,0,promoter,541
"44,524",prod1013126,7,0,1,passive,311
"44,292",prod896665,10,0,1,promoter,311
"44,176",prod845393,10,0,1,promoter,311
"44,488",prod450112,10,0,1,promoter,311
"44,295",prod898011,10,0,0,promoter,200
"44,258",prod880076,9,0,1,promoter,311
"44,166",prod518915,6,1,1,detractor,311
"44,355",prod928247,10,0,1,promoter,311
"44,411",prod962240,5,0,1,detractor,311
"44,356",prod930464,10,0,1,promoter,311
"44,469",prod988685,7,0,1,passive,311
"44,445",prod961737,10,1,0,promoter,505
"44,397",prod955859,8,1,1,passive,499
"44,485",prod996360,8,0,1,passive,311
"44,266",prod882275,10,0,1,promoter,311
"44,266",prod882275,10,0,1,promoter,311
"44,175",prod846918,10,0,0,promoter,541
"44,292",prod895407,7,0,0,passive,252
"44,511",prod1008273,10,1,1,promoter,311
"44,467",prod989011,10,0,1,promoter,311
"44,219",prod863751,10,0,1,promoter,420
"44,380",prod251878,8,0,1,passive,311
"44,285",prod882196,0,0,0,detractor,574
"44,410",prod959121,0,0,1,detractor,311
"44,178",prod849654,8,0,1,passive,311
"44,422",prod968610,9,0,0,promoter,312
"44,335",prod914194,10,0,1,promoter,311
"44,310",prod897947,10,0,0,promoter,574
"44,387",prod949517,10,0,1,promoter,311
"44,387",prod949517,10,0,1,promoter,311
"44,377",prod943165,7,0,0,passive,200
"44,237",prod872305,9,0,0,promoter,574
"44,237",prod872305,9,0,0,promoter,574
"44,222",prod866475,10,0,1,promoter,311
"44,314",prod906549,10,0,1,promoter,311
"44,462",prod292232,10,0,0,promoter,200
"44,227",prod868674,10,0,1,promoter,311
"44,227",prod868674,10,0,1,promoter,311
"44,209",prod859897,9,0,1,promoter,311
"44,179",prod838917,10,1,0,promoter,351
"44,493",prod999376,9,0,1,promoter,311
"44,177",prod687497,8,0,1,passive,311
"44,362",prod934110,6,0,0,detractor,574
"44,196",prod856217,9,0,1,promoter,311
"44,185",prod852713,3,0,1,detractor,311
"44,481",prod996920,10,0,0,promoter,200
"44,223",prod867060,10,0,1,promoter,311
"44,521",prod1011883,5,0,0,detractor,574
"44,371",prod808311,10,1,1,promoter,311
"44,365",prod904297,8,0,1,passive,289
"44,246",prod875955,7,0,1,passive,311
"44,231",prod870130,10,0,0,promoter,252
"44,240",prod873565,10,0,1,promoter,311
"44,244",prod874910,10,0,1,promoter,499
"44,169",prod845430,7,0,1,passive,311
"44,223",prod866803,10,0,1,promoter,289
"44,267",prod883740,7,0,0,passive,574
"44,233",prod871079,8,0,1,passive,311
"44,275",prod887039,10,0,1,promoter,311
"44,280",prod889367,9,0,1,promoter,311
"44,281",prod628452,7,0,0,passive,574
"44,177",prod842388,10,0,1,promoter,311
"44,159",prod838443,7,0,1,passive,311
"44,181",prod848493,10,0,0,promoter,513
"44,299",prod899659,10,0,1,promoter,311
"44,299",prod899659,10,0,1,promoter,311
"44,263",prod882154,9,0,1,promoter,311
"44,266",prod882764,10,1,0,promoter,200
"44,181",prod733631,8,0,1,passive,311
"44,251",prod875149,10,1,1,promoter,311
"44,309",prod904177,8,0,1,passive,311
"44,170",prod843486,9,0,1,promoter,311
"44,237",prod872374,8,0,1,passive,311
"44,244",prod625043,10,0,0,promoter,421
"44,248",prod876777,8,0,1,passive,311
"44,205",prod860110,10,0,1,promoter,311
"44,354",prod929006,9,0,1,promoter,311
"44,343",prod918005,10,1,1,promoter,311
"44,268",prod880347,10,1,0,promoter,507
"44,268",prod884012,10,0,1,promoter,311
"44,268",prod884012,10,0,1,promoter,311
"44,272",prod885690,0,0,0,detractor,574
"44,362",prod928807,9,0,1,promoter,311
"44,350",prod679134,10,0,1,promoter,311
"44,364",prod934652,9,0,0,promoter,351
"44,366",prod936865,7,0,0,passive,200
"44,287",prod621379,10,0,0,promoter,574
"44,377",prod940293,0,0,0,detractor,2000574
"44,379",prod943991,9,0,1,promoter,311
"44,178",prod848041,10,0,1,promoter,311
"44,369",prod938053,10,0,1,promoter,311
"44,380",prod945404,9,0,1,promoter,499
"44,180",prod849783,10,0,1,promoter,420
"44,310",prod902888,10,0,0,promoter,574
"44,290",prod895225,0,0,1,detractor,311
"44,387",prod949213,10,0,1,promoter,311
"44,322",prod835073,10,0,1,promoter,311
"44,419",prod966414,9,0,1,promoter,311
"44,174",prod846301,10,0,1,promoter,311
"44,393",prod953004,7,0,1,passive,311
"44,355",prod829815,9,0,1,promoter,311
"44,220",prod865893,10,0,1,promoter,499
"44,220",prod865893,10,0,1,promoter,499
"44,351",prod926778,10,0,1,promoter,311
"44,355",prod929234,10,0,1,promoter,311
"44,431",prod972748,10,0,1,promoter,311
"44,431",prod972748,10,0,1,promoter,311
"44,233",prod868042,10,0,1,promoter,311
"44,270",prod884801,8,0,1,passive,311
"44,425",prod969679,8,0,1,passive,311
"44,415",prod964230,8,0,1,passive,311
"44,329",prod914555,9,0,1,promoter,311
"44,329",prod914555,9,0,1,promoter,311
"44,208",prod781998,10,0,0,promoter,200
"44,384",prod947762,8,0,0,passive,574
"44,385",prod948502,9,0,1,promoter,311
"44,385",prod948272,10,0,1,promoter,311
"44,468",prod934857,10,1,1,promoter,311
"44,420",prod944092,9,0,1,promoter,311
"44,392",prod953227,8,0,1,passive,311
"44,445",prod980024,7,0,1,passive,311
"44,480",prod997483,10,0,1,promoter,311
"44,464",prod990015,10,0,0,promoter,2000311
"44,445",prod973422,10,1,0,promoter,200
"44,184",prod846309,9,0,0,promoter,252
"44,357",prod930763,2,0,1,detractor,311
"44,268",prod678419,8,0,0,passive,574
"44,210",prod860121,10,0,1,promoter,311
"44,252",prod877953,10,0,1,promoter,311
"44,219",prod865408,7,0,1,passive,311
"44,423",prod956773,10,0,1,promoter,311
"44,424",prod969723,10,0,1,promoter,311
"44,423",prod968097,7,0,0,passive,1007
"44,392",prod952720,9,0,0,promoter,273
"44,490",prod1001536,5,0,1,detractor,420
"44,270",prod857226,10,1,1,promoter,311
"44,228",prod777195,10,0,1,promoter,311
"44,228",prod777195,10,0,1,promoter,311
"44,219",prod854118,10,0,1,promoter,311
"44,209",prod855103,8,1,0,passive,313
"44,330",prod908917,10,0,1,promoter,311
"44,231",prod869792,3,0,1,detractor,311
"44,368",prod938493,10,0,0,promoter,574
"44,343",prod922731,5,0,0,detractor,179
"44,295",prod898011,10,0,0,promoter,200
"44,263",prod881958,10,0,1,promoter,311
"44,397",prod955536,10,0,1,promoter,311
"44,354",prod927552,10,0,1,promoter,311
"44,429",prod972066,10,0,1,promoter,311
"44,460",prod988046,0,0,1,detractor,311
"44,437",prod975796,7,0,0,passive,200
"44,294",prod897949,8,1,1,passive,311
"44,294",prod897949,8,1,1,passive,311
"44,464",prod989162,9,0,1,promoter,499
"44,450",prod982585,7,0,1,passive,311
"44,319",prod909175,10,0,1,promoter,311
"44,191",prod849989,9,0,1,promoter,499
"44,448",prod980671,10,0,0,promoter,575
"44,380",prod945015,9,0,1,promoter,311
"44,464",prod971055,10,1,0,promoter,314
"44,175",prod846918,10,0,0,promoter,541
"44,336",prod919201,10,0,1,promoter,311
"44,336",prod919201,10,0,1,promoter,311
"44,397",prod954931,9,1,1,promoter,311
"44,467",prod991261,10,1,1,promoter,311
"44,233",prod870476,9,1,1,promoter,311
"44,282",prod890430,9,0,1,promoter,311
"44,380",prod251878,8,0,1,passive,311
"44,329",prod914921,10,0,1,promoter,311
"44,184",prod850791,10,0,0,promoter,200
"44,183",prod851220,10,0,1,promoter,311
"44,229",prod809145,7,0,1,passive,311
"44,215",prod863638,10,0,1,promoter,311
"44,216",prod859092,9,0,1,promoter,311
"44,178",prod716281,8,0,1,passive,311
"44,249",prod876885,6,0,1,detractor,311
"44,205",prod859720,7,0,0,passive,290
"44,296",prod898537,4,0,1,detractor,311
"44,184",prod851615,10,0,1,promoter,311
"44,306",prod903337,10,0,1,promoter,311
"44,306",prod903257,9,0,1,promoter,311
"44,188",prod847860,10,0,1,promoter,311
